Num,1. Acceleration Pedal Position (%),2. Battery Voltage (V),3. Cruise Control Active (   ),4. Engine Coolant Temperature (degree C),5. Engine Running Status ECM (   ),6. Engine Speed (rpm),7. Engine Torque (Nm),8. Expected Gear Ratio (   ),9. Gear Ratio (   ),10. Gear Selector Position (   ),11. Gear Selector Position A (   ),12. Gear Selector Position B (   ),13. Gear Selector Position C (   ),14. Gear Selector Position PA (   ),15. Ignition Status ECM (   ),16. In Rpm Speed NC Sensor (rpm),17. Kick Down Status (   ),18. Lever Unit AW55 GT (   ),19. Lever Unit PRND43L (   ),20. Oil Temperature (degree C),21. Quick Shift Function From GSM On/Off (   ),22. Quick Shift Gear Change From GSM (   ),23. Quick Shift Mode (   ),24. Solenoid S1 & S2 Current (mA),25. Solenoid S1 Status (   ),26. Solenoid S2 Status (   ),27. Solenoid S3 Current (mA),28. Solenoid S3 Status (   ),29. Solenoid S4 & S5 Current (mA),30. Solenoid S4 Status (   ),31. Solenoid S5 Status (   ),32. Solenoid SLS Current (A),33. Solenoid SLT Current (A),34. Solenoid SLU Current (A),35. Torque Control (Nm),36. Torque Limitation Requested (Nm),37. Torque Reduction When Changing Gear (Nm),38. Vehicle Speed ABS (km/h),39. Vehicle Speed SP Sensor (km/h),40. Winter Mode Status (   )
202,17,13.79,Cruise Not Active,87,Engine Running,2012,99,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2011,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.57,0.84,1,511,511,104,102,102,Off
203,15,13.79,Cruise Not Active,87,Engine Running,2013,104,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2012,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.57,0.84,1.00,511,511,104,102,103,Off
204,15,13.73,Cruise Not Active,87,Engine Running,2014,103,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2018,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.57,0.84,1,511,511,104,102,103,Off
205,15,13.69,Cruise Not Active,87,Engine Running,2020,125,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2022,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.49,0.76,1,511,511,119,103,103,Off
206,19,13.83,Cruise Not Active,87,Engine Running,2029,129,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2031,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.58,0.85,1.00,511,511,131,103,104,Off
207,15,13.77,Cruise Not Active,87,Engine Running,2033,100,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2028,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.59,0.88,1,511,511,101,102,103,Off
208,13,13.71,Cruise Not Active,87,Engine Running,2013,85,1.02,1.02,D,High,Low,Low,High,Ignition Is On,2018,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.59,0.88,1,511,511,82,102,103,Off
209,8,13.71,Cruise Not Active,87,Engine Running,2005,73,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1996,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.59,0.86,1,511,511,79,101,102,Off
210,13,13.77,Cruise Not Active,87,Engine Running,1987,91,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1987,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.59,0.87,1.00,511,511,94,101,101,Off
211,13,13.77,Cruise Not Active,87,Engine Running,1981,84,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1979,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.58,0.85,1,511,511,85,100,101,Off
212,15,13.71,Cruise Not Active,87,Engine Running,1983,103,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1979,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.57,0.84,1,511,511,103,100,101,Off
213,16,13.81,Cruise Not Active,87,Engine Running,1986,106,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1983,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.59,0.88,1.00,511,511,90,100,101,Off
214,12,13.79,Cruise Not Active,87,Engine Running,1976,85,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1978,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.58,0.86,1,511,511,90,100,101,Off
215,12,13.69,Cruise Not Active,87,Engine Running,1973,79,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1972,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.59,0.88,1,511,511,67,99,101,Off
216,13,13.69,Cruise Not Active,87,Engine Running,1962,94,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1956,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.59,0.88,1,511,511,90,99,100,Off
217,13,13.69,Cruise Not Active,87,Engine Running,1953,88,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1947,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.59,0.88,1,511,511,90,98,99,Off
218,14,13.79,Cruise Not Active,87,Engine Running,1944,96,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1938,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.59,0.88,1,511,511,93,98,99,Off
219,12,13.77,Cruise Not Active,87,Engine Running,1933,79,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1926,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.59,0.88,1,511,511,81,97,98,Off
220,10,13.67,Cruise Not Active,87,Engine Running,1913,64,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1911,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,804,On,Off,0.59,0.84,1,511,511,65,97,97,Off
221,15,13.77,Cruise Not Active,87,Engine Running,1906,107,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1907,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.56,0.83,1.00,511,511,107,96,97,Off
222,16,13.67,Cruise Not Active,87,Engine Running,1906,96,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1906,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.59,0.87,1,511,511,98,96,97,Off
223,14,13.69,Cruise Not Active,87,Engine Running,1892,95,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1891,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.59,0.88,1,511,511,98,95,96,Off
224,13,13.77,Cruise Not Active,87,Engine Running,1881,89,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1878,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,804,On,Off,0.59,0.88,1,511,511,89,94,96,Off
225,12,13.73,Cruise Not Active,87,Engine Running,1867,78,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1860,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,804,On,Off,0.59,0.88,1.00,511,511,80,94,95,Off
226,13,13.73,Cruise Not Active,87,Engine Running,1854,89,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1851,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.59,0.86,1.00,511,511,89,94,94,Off
227,16,13.73,Cruise Not Active,87,Engine Running,1860,126,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1852,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.52,0.80,1.00,511,511,122,94,95,Off
228,18,13.79,Cruise Not Active,87,Engine Running,1866,121,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1875,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.57,0.84,1.00,511,511,122,95,96,Off
229,18,13.73,Cruise Not Active,87,Engine Running,1885,120,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1886,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.56,0.83,1,511,511,119,96,96,Off
230,16,13.73,Cruise Not Active,87,Engine Running,1896,108,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1893,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.60,0.88,1,511,511,107,96,97,Off
231,11,13.81,Cruise Not Active,87,Engine Running,1892,74,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1887,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.59,0.88,1.00,511,511,71,96,96,Off
232,11,13.69,Cruise Not Active,87,Engine Running,1880,75,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1877,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.59,0.88,1.00,511,511,77,95,96,Off
233,13,13.67,Cruise Not Active,87,Engine Running,1879,91,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1873,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.59,0.88,1.00,511,511,89,95,95,Off
234,13,13.75,Cruise Not Active,87,Engine Running,1875,93,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1868,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.59,0.87,1.00,511,511,95,94,95,Off
235,10,13.73,Cruise Not Active,87,Engine Running,1865,67,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1862,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.59,0.88,1.00,511,511,77,94,95,Off
236,8,13.79,Cruise Not Active,87,Engine Running,1845,19,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1840,Not Active,D,D,66,Off,No Gear Change,Normal,779,Off,On,0,Off,809,On,Off,0.59,0.88,1,511,511,16,93,94,Off
237,8,13.57,Cruise Not Active,87,Engine Running,1822,56,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1827,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.59,0.88,1,511,511,62,91,93,Off
238,7,13.69,Cruise Not Active,87,Engine Running,1805,53,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1799,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.59,0.88,1,511,511,63,91,92,Off
239,11,13.73,Cruise Not Active,87,Engine Running,1791,73,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1793,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.59,0.88,1,511,511,73,90,91,Off
240,2,13.81,Cruise Not Active,87,Engine Running,1788,11,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1788,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,804,On,Off,0.60,0.88,1,511,511,9,89,91,Off
241,9,13.79,Cruise Not Active,87,Engine Running,1754,59,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1755,Not Active,D,D,66,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.59,0.88,1.00,511,511,59,89,89,Off
242,12,13.75,Cruise Not Active,87,Engine Running,1752,82,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1748,Not Active,D,D,65,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.59,0.88,1.00,511,511,79,88,89,Off
243,12,13.75,Cruise Not Active,87,Engine Running,1747,80,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1743,Not Active,D,D,65,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.59,0.88,1.00,511,511,79,88,89,Off
244,12,13.77,Cruise Not Active,87,Engine Running,1742,84,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1742,Not Active,D,D,65,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.57,0.84,1,511,511,88,89,89,Off
245,13,13.69,Cruise Not Active,87,Engine Running,1756,79,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1754,Not Active,D,D,65,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.59,0.88,1.00,511,511,79,89,89,Off
246,13,13.75,Cruise Not Active,87,Engine Running,1763,90,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1768,Not Active,D,D,65,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.59,0.88,1.00,511,511,88,90,90,Off
247,10,13.67,Cruise Not Active,87,Engine Running,1782,63,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1785,Not Active,D,D,65,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.59,0.88,1,511,511,64,91,91,Off
248,10,13.77,Cruise Not Active,87,Engine Running,1804,70,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1806,Not Active,D,D,65,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.59,0.88,1.00,511,511,72,92,92,Off
249,8,13.69,Cruise Not Active,87,Engine Running,1823,53,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1828,Not Active,D,D,65,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.59,0.88,1.00,511,511,52,93,93,Off
250,7,13.71,Cruise Not Active,87,Engine Running,1847,48,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1851,Not Active,D,D,65,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.59,0.88,1.00,511,511,50,94,94,Off
251,8,13.75,Cruise Not Active,87,Engine Running,1869,53,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1870,Not Active,D,D,65,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.59,0.88,1.00,511,511,55,95,96,Off
252,9,13.71,Cruise Not Active,87,Engine Running,1880,59,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1886,Not Active,D,D,65,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.59,0.88,1.00,511,511,67,96,96,Off
253,12,13.79,Cruise Not Active,87,Engine Running,1889,81,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1894,Not Active,D,D,65,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.59,0.88,1,511,511,82,96,97,Off
254,12,13.81,Cruise Not Active,87,Engine Running,1890,67,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1888,Not Active,D,D,65,Off,No Gear Change,Normal,779,Off,On,0,Off,809,On,Off,0.59,0.88,1,511,511,59,95,96,Off
255,11,13.71,Cruise Not Active,87,Engine Running,1883,87,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1875,Not Active,D,D,65,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.56,0.81,1.00,511,511,93,95,96,Off
256,20,13.83,Cruise Not Active,87,Engine Running,1887,129,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1883,Not Active,D,D,65,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.58,0.85,1.00,511,511,105,95,96,Off
257,11,13.77,Cruise Not Active,87,Engine Running,1881,76,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1871,Not Active,D,D,65,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.59,0.88,1.00,511,511,77,95,96,Off
258,12,13.69,Cruise Not Active,87,Engine Running,1862,82,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1850,Not Active,D,D,65,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.59,0.88,1.00,511,511,58,93,94,Off
259,3,13.77,Cruise Not Active,87,Engine Running,1838,28,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1817,Not Active,D,D,65,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.56,0.83,1.00,511,511,33,92,93,Off
260,16,13.77,Cruise Not Active,87,Engine Running,1819,108,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1815,Not Active,D,D,65,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.56,0.83,1.00,511,511,108,91,93,Off
261,16,13.79,Cruise Not Active,87,Engine Running,1804,110,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1801,Not Active,D,D,65,Off,No Gear Change,Normal,784,Off,On,0,Off,813,On,Off,0.54,0.81,1.00,511,511,111,90,92,Off
262,19,13.81,Cruise Not Active,87,Engine Running,1783,125,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1777,Not Active,D,D,65,Off,No Gear Change,Normal,789,Off,On,0,Off,809,On,Off,0.43,0.72,1.00,511,511,125,89,91,Off
263,26,13.83,Cruise Not Active,87,Engine Running,1773,193,1.02,1.01,D,High,Low,Low,High,Ignition Is On,1771,Not Active,D,D,65,Off,No Gear Change,Normal,789,Off,On,0,Off,813,On,Off,0.41,0.70,1,511,511,187,90,90,Off
264,23,13.75,Cruise Not Active,87,Engine Running,1767,155,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1765,Not Active,D,D,65,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.40,0.71,1,511,511,156,89,90,Off
265,25,13.81,Cruise Not Active,87,Engine Running,1774,170,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1772,Not Active,D,D,65,Off,No Gear Change,Normal,789,Off,On,0,Off,813,On,Off,0.39,0.70,1.00,511,511,170,90,90,Off
266,27,13.83,Cruise Not Active,87,Engine Running,1788,209,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1800,Not Active,D,D,65,Off,No Gear Change,Normal,789,Off,On,0,Off,813,On,Off,0.34,0.67,1,511,511,200,92,92,Off
267,26,13.83,Cruise Not Active,87,Engine Running,1824,183,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1829,Not Active,D,D,65,Off,No Gear Change,Normal,784,Off,On,0,Off,813,On,Off,0.48,0.76,1.00,511,511,183,93,93,Off
268,21,13.81,Cruise Not Active,87,Engine Running,1841,143,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1846,Not Active,D,D,65,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.56,0.82,1,511,511,144,94,94,Off
269,16,13.75,Cruise Not Active,87,Engine Running,1854,109,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1854,Not Active,D,D,65,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.56,0.83,1.00,511,511,107,94,95,Off
270,16,13.79,Cruise Not Active,87,Engine Running,1863,107,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1863,Not Active,D,D,65,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.59,0.86,1.00,511,511,107,94,95,Off
271,11,13.79,Cruise Not Active,87,Engine Running,1857,76,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1851,Not Active,D,D,65,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.60,0.88,1,511,511,76,93,94,Off
272,12,13.73,Cruise Not Active,88,Engine Running,1850,79,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1848,Not Active,D,D,65,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.60,0.88,1.00,511,511,79,94,94,Off
273,9,13.71,Cruise Not Active,88,Engine Running,1838,62,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1832,Not Active,D,D,65,Off,No Gear Change,Normal,784,Off,On,0,Off,809,On,Off,0.60,0.88,1,511,511,64,92,93,Off
274,8,13.79,Cruise Not Active,88,Engine Running,1819,40,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1818,Not Active,D,D,65,Off,No Gear Change,Normal,784,Off,On,0,Off,813,On,Off,0.59,0.88,1.00,511,511,29,92,93,Off
275,10,13.79,Cruise Not Active,88,Engine Running,1801,26,1.02,1.01,D,High,Low,Low,High,Ignition Is On,1799,Not Active,D,D,65,Off,No Gear Change,Normal,784,Off,On,0,Off,813,On,Off,0.54,0.81,1,511,511,26,89,92,Off
276,0,13.75,Cruise Not Active,88,Engine Running,1747,-22,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1734,Not Active,D,D,65,Off,No Gear Change,Normal,789,Off,On,0,Off,813,On,Off,0.60,0.87,1.00,511,511,-22,87,89,Off
277,7,13.71,Cruise Not Active,88,Engine Running,1715,48,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1712,Not Active,D,D,65,Off,No Gear Change,Normal,784,Off,On,0,Off,813,On,Off,0.59,0.87,1.00,511,511,51,86,87,Off
278,0,13.79,Cruise Not Active,88,Engine Running,1678,2,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1675,Not Active,D,D,65,Off,No Gear Change,Normal,789,Off,On,0,Off,809,On,Off,0.60,0.88,1,511,511,5,84,85,Off
279,4,13.75,Cruise Not Active,87,Engine Running,1660,33,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1653,Not Active,D,D,65,Off,No Gear Change,Normal,784,Off,On,0,Off,813,On,Off,0.59,0.88,1,511,511,34,83,84,Off
280,4,13.75,Cruise Not Active,87,Engine Running,1638,33,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1628,Not Active,D,D,65,Off,No Gear Change,Normal,784,Off,On,0,Off,813,On,Off,0.60,0.88,1.00,511,511,31,82,83,Off
281,4,13.73,Cruise Not Active,87,Engine Running,1610,35,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1605,Not Active,D,D,65,Off,No Gear Change,Normal,789,Off,On,0,Off,813,On,Off,0.60,0.88,1.00,511,511,35,80,82,Off
282,0,13.79,Cruise Not Active,87,Engine Running,1580,-19,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1560,Not Active,D,D,64,Off,No Gear Change,Normal,789,Off,On,0,Off,813,On,Off,0.54,0.81,1.00,511,511,-20,77,79,Off
283,0,13.69,Cruise Not Active,87,Engine Running,1519,-23,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1506,Not Active,D,D,64,Off,No Gear Change,Normal,784,Off,On,0,Off,813,On,Off,0.54,0.81,1,511,511,-23,75,77,Off
284,0,13.67,Cruise Not Active,87,Engine Running,1465,-23,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1455,Not Active,D,D,64,Off,No Gear Change,Normal,789,Off,On,0,Off,804,On,Off,0.54,0.82,1.00,511,511,-23,72,74,Off
285,0,13.59,Cruise Not Active,87,Engine Running,1402,-23,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1371,Not Active,D,D,64,Off,No Gear Change,Normal,779,Off,On,0,Off,804,On,Off,0.54,0.81,1.00,511,511,-23,65,70,Off
286,0,13.61,Cruise Not Active,87,Engine Running,1252,-23,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1233,Not Active,D,D,64,Off,No Gear Change,Normal,784,Off,On,0,Off,813,On,Off,0.54,0.81,1,511,511,-23,60,63,Off
287,0,13.77,Cruise Not Active,87,Engine Running,1190,-23,1.02,1.02,D,High,Low,Low,High,Ignition Is On,1177,Not Active,D,D,64,Off,No Gear Change,Normal,789,Off,Off,0,Off,769,On,Off,0.83,0.79,0.21,511,511,-23,57,60,Off
288,0,13.14,Cruise Not Active,86,Engine Running,890,-11,1.34,1.34,D,High,Low,Low,High,Ignition Is On,1364,Not Active,D,D,64,Off,No Gear Change,Normal,0,Off,Off,0,Off,818,On,Off,0.51,0.79,0.20,511,511,-10,44,53,Off
289,0,13.77,Cruise Not Active,86,Engine Running,893,-8,1.34,1.34,D,High,Low,Low,High,Ignition Is On,1045,Not Active,D,D,64,Off,No Gear Change,Normal,0,Off,Off,0,Off,818,On,Off,0.51,0.79,0.20,511,511,-7,35,40,Off
290,0,13.51,Cruise Not Active,86,Engine Running,725,-5,1.98,1.53,D,High,Low,Low,High,Ignition Is On,1038,Not Active,D,D,64,Off,No Gear Change,Normal,5,Off,Off,885,On,1563,On,On,0.97,0.96,0.48,511,330,-5,17,29,Off
