Row,Count Codes(Include History) [ACIS VSV],+BM Voltage [ACT VSV],2nd Air Monitor [Actuator Power Supply],2nd Air Monitor [AF Lambda (Bank1 Sensor1)],2nd Air Monitor CMPL [AF Lambda (Bank2 Sensor1)],2nd Air Monitor ENA [AFS Current (Bank1 Sensor1)],4WD Switch [AFS Current (Bank2 Sensor1)],AC Monitor [AFS Voltage (Bank1 Sensor1)],AC Monitor [AFS Voltage (Bank2 Sensor1)],AC Monitor CMPL [All Cylinders Misfire Count],AC Monitor ENA [Atmosphere Pressure],AC Signal [Av Engine Speed of All Cyl],Air/Fuel Heater Duty (Bank1 Sensor1) [Battery Voltage],Air/Fuel Heater Duty (Bank2 Sensor1) [Calculate Load],A/T Oil Temperature 1 [Cancel Switch],A/T Oil Temperature 2 [Catalyst Misfire CylinderCount1],Accel Fully Close Learn Count1 [Catalyst Misfire CylinderCount2],Accel Fully Close Learn Count2 [Catalyst Misfire CylinderCount3],Accel Sens. No.1 Volt % [Catalyst Misfire CylinderCount4],Accel Sens. No.2 Volt % [Catalyst Misfire CylinderCount5],Accel Sensor Out No.1 [Catalyst Misfire CylinderCount6],Accel Sensor Out No.2 [Catalyst Misfire History],Accelerator Idle Position [Catalyst Monitor],Accelerator Position [Catalyst Monitor]
1630,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1631,OFF,ON,ON,0.998,0.998,0.012,-0.012,3.322,3.274,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1632,Incmpl,Enable,Avail,484.600,321.500,484.600,321.500,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1633,Incmpl,Enable,OFF,OFF,1095,1040.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1634,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,204,ON,13.750,15,0.106,2359,20,21
1635,-3,OFF,0,4.688,5.700,OFF,0,0,66,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.720,0.740,54.145
1636,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.774,0.189,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0
1637,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.995,OFF,OFF,0.684,ON,0.938,16.078,14,0,0.801,0.801,2.383,0.801,0.918,2.031
1638,47.843,0,16.078,17,0.020,0.070,OFF,ECT 5th,NA,OFF,97.790,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1639,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1640,OFF,ON,ON,0.998,0.998,0.012,-0.012,3.322,3.274,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1641,Incmpl,Enable,Avail,484.600,321.500,484.600,321.500,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1642,Incmpl,Enable,OFF,OFF,1095,1040.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1643,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,204,ON,13.750,15,0.106,2359,20,21
1644,-3,OFF,0,4.688,5.700,OFF,0,0,66,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.720,0.740,54.145
1645,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.774,0.189,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0
1646,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.995,OFF,OFF,0.684,ON,0.938,16.078,14,0,0.801,0.801,2.383,0.801,0.918,2.031
1647,47.843,0,16.078,19,0.020,0.070,OFF,ECT 5th,NA,OFF,97.790,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1648,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1649,OFF,ON,ON,0.998,0.998,0.012,-0.012,3.322,3.274,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1650,Incmpl,Enable,Avail,484.600,321.500,484.600,321.500,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1651,Incmpl,Enable,OFF,OFF,1095,1040.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1652,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,204,ON,13.750,15,0.106,2359,20,21
1653,-3,OFF,0,4.688,5.700,OFF,0,0,66,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.720,0.740,54.145
1654,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.774,0.189,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0
1655,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.995,OFF,OFF,0.684,ON,0.938,16.078,14,0,0.801,0.801,2.383,0.801,0.918,2.031
1656,47.843,0,16.078,19,0.008,0.070,OFF,ECT 5th,NA,OFF,97.790,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1657,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1658,OFF,ON,ON,0.998,0.998,0.012,-0.012,3.322,3.274,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1659,Incmpl,Enable,Avail,484.600,321.500,484.600,321.500,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1660,Incmpl,Enable,OFF,OFF,1095,1040.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1661,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,204,ON,13.750,15,0.106,2359,20,21
1662,-3,OFF,0,4.688,5.700,OFF,0,0,66,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.720,0.740,54.145
1663,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.774,0.189,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0
1664,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.995,OFF,OFF,0.684,ON,0.938,16.078,14,0,0.801,0.801,2.383,0.801,0.918,2.031
1665,47.843,0,16.078,19,0.008,0.051,OFF,ECT 5th,NA,OFF,97.790,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1666,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1667,OFF,ON,ON,0.998,0.998,0.012,-0.012,3.322,3.274,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1668,Incmpl,Enable,Avail,484.600,321.500,484.600,321.500,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1669,Incmpl,Enable,OFF,OFF,1095,1040.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1670,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,204,ON,13.750,15,0.106,2359,20,21
1671,-3,OFF,0,4.688,5.700,OFF,0,0,66,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.720,0.740,54.145
1672,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.774,0.189,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0
1673,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.995,OFF,OFF,0.684,ON,0.938,16.078,14,0,0.801,0.801,2.383,0.801,0.918,2.031
1674,47.843,0,16.078,19,0.008,0.051,OFF,ECT 5th,NA,OFF,97.790,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1675,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1676,OFF,ON,ON,0.998,0.998,0.012,-0.012,3.322,3.274,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1677,Incmpl,Enable,Avail,484.600,321.500,484.600,321.500,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1678,Incmpl,Enable,OFF,OFF,1095,1040.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1679,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,204,ON,13.750,15,0.106,2359,20,21
1680,-3,OFF,0,4.688,5.700,OFF,0,0,66,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.720,0.740,54.145
1681,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.774,0.189,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0
1682,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.995,OFF,OFF,0.684,ON,0.938,16.078,14,0,0.801,0.801,2.383,0.801,0.918,2.031
1683,47.843,0,16.078,19,0.008,0.051,OFF,ECT 5th,NA,OFF,97.790,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1684,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1685,OFF,ON,ON,0.998,0.998,0.012,-0.012,3.322,3.274,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1686,Incmpl,Enable,Avail,484.600,321.500,484.600,321.500,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1687,Incmpl,Enable,OFF,OFF,1095,1040.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1688,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,204,ON,13.750,15,0.106,2359,20,21
1689,-3,OFF,0,4.688,5.700,OFF,0,0,66,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.720,0.740,54.145
1690,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.774,0.189,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0
1691,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.995,OFF,OFF,0.684,ON,0.938,16.078,14,0,0.801,0.801,2.383,0.801,0.918,2.031
1692,47.843,0,16.078,19,0.008,0.051,OFF,ECT 5th,NA,OFF,97.790,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1693,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1694,OFF,ON,ON,0.998,0.998,0.012,-0.012,3.322,3.274,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1695,Incmpl,Enable,Avail,484.600,321.500,484.600,321.500,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1696,Incmpl,Enable,OFF,OFF,1095,1040.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1697,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,204,ON,13.750,15,0.106,2359,20,21
1698,-3,OFF,0,4.688,5.700,OFF,0,0,66,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.720,0.740,54.145
1699,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.774,0.189,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0
1700,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.995,OFF,OFF,0.684,ON,0.938,16.078,14,0,0.801,0.801,2.383,0.801,0.918,2.031
1701,47.843,0,16.078,19,0.008,0.051,OFF,ECT 5th,NA,OFF,97.790,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1702,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1703,OFF,ON,ON,0.998,0.998,0.012,-0.012,3.322,3.274,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1704,Incmpl,Enable,Avail,484.600,321.500,484.600,321.500,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1705,Incmpl,Enable,OFF,OFF,1095,1040.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1706,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,204,ON,13.750,15,0.106,2359,20,21
1707,-3,OFF,0,4.688,5.700,OFF,0,0,66,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.720,0.740,54.145
1708,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.774,0.189,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0
1709,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.995,OFF,OFF,0.684,ON,0.938,16.078,14,0,0.801,0.801,2.383,0.801,0.918,2.031
1710,47.843,0,16.078,19,0.008,0.051,OFF,ECT 5th,NA,OFF,97.834,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1711,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1712,OFF,ON,ON,0.998,0.998,0.012,-0.012,3.322,3.274,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1713,Incmpl,Enable,Avail,484.600,321.500,484.600,321.500,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1714,Incmpl,Enable,OFF,OFF,1095,1040.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1715,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,204,ON,13.750,15,0.106,2359,20,21
1716,-3,OFF,0,4.688,5.700,OFF,0,0,66,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.720,0.740,54.145
1717,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.774,0.189,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0
1718,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.995,OFF,OFF,0.684,ON,0.938,16.078,14,0,0.801,0.801,2.383,0.801,0.918,2.031
1719,47.843,0,16.078,19,0.008,0.051,OFF,ECT 5th,NA,OFF,97.834,97.680,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1720,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1721,OFF,ON,ON,0.998,0.998,0.012,-0.012,3.322,3.274,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1722,Incmpl,Enable,Avail,484.600,321.500,484.600,321.500,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1723,Incmpl,Enable,OFF,OFF,1095,1040.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1724,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,204,ON,13.750,15,0.106,2359,20,21
1725,-3,OFF,0,4.688,5.700,OFF,0,0,66,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.720,0.740,54.145
1726,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.774,0.189,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0
1727,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.995,OFF,OFF,0.684,ON,0.938,16.078,14,0,0.801,0.801,2.383,0.801,0.918,2.031
1728,47.843,0,16.078,19,0.008,0.051,OFF,ECT 5th,NA,OFF,97.834,97.680,14.118,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1729,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1730,OFF,ON,ON,0.998,0.998,0.012,-0.012,3.322,3.274,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1731,Incmpl,Enable,Avail,484.600,321.500,484.600,321.500,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1732,Incmpl,Enable,OFF,OFF,1095,1040.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1733,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,204,ON,13.750,15,0.106,2359,20,21
1734,-3,OFF,0,4.688,5.700,OFF,0,0,66,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.720,0.740,54.145
1735,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.774,0.189,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0
1736,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.995,OFF,OFF,0.684,ON,0.938,16.078,14,0,0.801,0.801,2.383,0.801,0.918,2.031
1737,47.843,0,16.078,19,0.008,0.051,OFF,ECT 5th,NA,OFF,97.834,97.680,14.118,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1738,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1739,OFF,ON,ON,0.998,0.998,0.012,-0.012,3.322,3.274,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1740,Incmpl,Enable,Avail,484.600,321.500,484.600,321.500,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1741,Incmpl,Enable,OFF,OFF,1095,1040.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1742,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,204,ON,13.750,15,0.106,2359,20,21
1743,-3,OFF,0,4.688,5.700,OFF,0,0,66,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.720,0.740,54.145
1744,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.774,0.189,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0
1745,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.995,OFF,OFF,0.684,ON,0.938,16.078,14,0,0.801,0.801,2.383,0.801,0.918,2.031
1746,47.843,0,16.078,19,0.008,0.051,OFF,ECT 5th,NA,OFF,97.834,97.680,14.118,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1747,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1748,OFF,ON,ON,0.998,0.998,0.012,-0.012,3.322,3.274,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1749,Incmpl,Enable,Avail,484.600,321.500,484.600,321.500,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1750,Incmpl,Enable,OFF,OFF,1095,1040.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1751,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,204,ON,13.750,15,0.106,2359,20,21
1752,-3,OFF,0,4.688,5.700,OFF,0,0,66,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.720,0.740,54.145
1753,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.774,0.189,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0
1754,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.995,OFF,OFF,0.684,ON,0.938,16.078,14,0,0.801,0.801,2.383,0.801,0.918,2.031
1755,47.843,0,16.078,19,0.008,0.051,OFF,ECT 5th,NA,OFF,97.834,97.680,14.118,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1756,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1757,OFF,ON,ON,0.998,0.998,0.012,-0.012,3.322,3.274,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1758,Incmpl,Enable,Avail,484.600,321.500,484.600,321.500,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1759,Incmpl,Enable,OFF,OFF,1095,1040.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1760,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,204,ON,13.750,15,0.106,2359,20,21
1761,-3,OFF,0,4.688,5.700,OFF,0,0,66,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.720,0.740,54.145
1762,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.774,0.189,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0
1763,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.995,OFF,OFF,0.684,ON,0.938,16.078,14,0,0.801,0.801,2.383,0.801,0.918,2.031
1764,47.843,0,16.078,19,0.008,0.051,OFF,ECT 5th,NA,OFF,97.834,97.680,14.118,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1765,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1766,OFF,ON,ON,0.998,0.998,0.012,-0.012,3.322,3.274,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1767,Incmpl,Enable,Avail,484.600,321.500,484.600,321.500,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1768,Incmpl,Enable,OFF,OFF,1095,1040.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1769,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,204,ON,13.750,15,0.106,2359,20,21
1770,-3,OFF,0,4.688,5.700,OFF,0,0,66,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.720,0.740,54.145
1771,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.774,0.189,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0
