Num,1. # Codes(Include History) (ACIS VSV),2. +BM Voltage (ACT VSV),3. 2nd Air Monitor (Actuator Power Supply),4. 2nd Air Monitor (AF Lambda B1S1),5. 2nd Air Monitor CMPL (AF Lambda B2S1),6. 2nd Air Monitor ENA (AFS Current B1S1),7. 4WD Switch (AFS Current B2S1),8. A/C Monitor (AFS Voltage B1S1),9. A/C Monitor (AFS Voltage B2S1),10. A/C Monitor CMPL (All Cylinders Misfire Count),11. A/C Monitor ENA (Atmosphere Pressure),12. A/C Signal (Av Engine Speed of All Cyl),13. A/F Heater Duty B1S1 (Battery Voltage),14. A/F Heater Duty B2S1 (Calculate Load),15. A/T Oil Temperature 1 (Cancel Switch),16. A/T Oil Temperature 2 (Cat OT MF F/C Cylinder#1),17. Accel Fully Close Learn #1 (Cat OT MF F/C Cylinder#2),18. Accel Fully Close Learn #2 (Cat OT MF F/C Cylinder#3),19. Accel Sens. No.1 Volt % (Cat OT MF F/C Cylinder#4),20. Accel Sens. No.2 Volt % (Cat OT MF F/C Cylinder#5),21. Accel Sensor Out No.1 (Cat OT MF F/C Cylinder#6),22. Accel Sensor Out No.2 (Cat OT MF F/C History),23. Accelerator Idle Position (Catalyst Monitor),24. Accelerator Position (Catalyst Monitor)
694,0,14.122,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,36.875,37.500,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
695,OFF,ON,ON,1.005,0.999,0,0,3.303,3.293,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
696,Incmpl,Enable,Avail,480.500,312.700,480.500,312.700,ON,Avail,Compl,Enable,76,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
697,Incmpl,Enable,OFF,OFF,1337,1023.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.059,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
698,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,249,ON,13.750,15,0.106,2367,21,21
699,-3,OFF,0,4.688,5.570,OFF,0,0,67,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.680,0.740,54.145
700,54.469,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,42.938,0.507,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0
701,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.996,OFF,OFF,0.684,ON,1.250,16.078,18,0,0.801,0.801,2.383,0.801,0.918,2.031
702,47.843,0,16.078,23,0.004,0.051,OFF,ECT 5th,NA,OFF,97.834,97.966,13.333,0,Not Avl,0,0,0,0,ON,ON,0,0,1
703,0,14.122,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,36.875,37.500,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
704,OFF,ON,ON,1.005,0.999,0,0,3.303,3.293,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
705,Incmpl,Enable,Avail,480.500,312.700,480.500,312.700,ON,Avail,Compl,Enable,76,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
706,Incmpl,Enable,OFF,OFF,1337,1023.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.059,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
707,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,249,ON,13.750,15,0.106,2367,21,21
708,-3,OFF,0,4.688,5.570,OFF,0,0,67,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.680,0.740,54.145
709,54.469,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,42.938,0.507,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0
710,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.996,OFF,OFF,0.684,ON,1.250,16.078,18,0,0.801,0.801,2.383,0.801,0.918,2.031
711,47.843,0,16.078,23,0.004,0.051,OFF,ECT 5th,NA,OFF,97.834,97.966,13.333,0,Not Avl,0,0,0,0,ON,ON,0,0,1
712,0,14.122,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,36.875,37.500,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
713,OFF,ON,ON,1.005,0.999,0,0,3.303,3.293,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
714,Incmpl,Enable,Avail,480.500,312.700,480.500,312.700,ON,Avail,Compl,Enable,76,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
715,Incmpl,Enable,OFF,OFF,1337,1023.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.059,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
716,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,249,ON,13.750,15,0.106,2367,21,21
717,-3,OFF,0,4.688,5.570,OFF,0,0,67,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.680,0.740,54.145
718,54.469,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,42.938,0.507,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0
719,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.996,OFF,OFF,0.684,ON,1.250,16.078,18,0,0.801,0.801,2.383,0.801,0.918,2.031
720,47.843,0,16.078,23,0.004,0.051,OFF,ECT 5th,NA,OFF,97.834,97.966,13.333,0,Not Avl,0,0,0,0,ON,ON,0,0,1
721,0,14.122,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,36.875,37.500,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
722,OFF,ON,ON,1.005,0.999,0,0,3.303,3.293,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
723,Incmpl,Enable,Avail,480.500,312.700,480.500,312.700,ON,Avail,Compl,Enable,76,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
724,Incmpl,Enable,OFF,OFF,1337,1023.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.059,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
725,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,249,ON,13.750,15,0.106,2367,21,21
726,-3,OFF,0,4.688,5.570,OFF,0,0,67,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.680,0.740,54.145
727,54.469,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,42.938,0.507,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0
728,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.996,OFF,OFF,0.684,ON,1.250,16.078,18,0,0.801,0.801,2.383,0.801,0.918,2.031
729,47.843,0,16.078,23,0.004,0.051,OFF,ECT 5th,NA,OFF,97.834,97.966,13.333,0,Not Avl,0,0,0,0,ON,ON,0,0,1
730,0,14.122,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,36.875,37.500,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
731,OFF,ON,ON,1.005,0.999,0,0,3.303,3.293,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
732,Incmpl,Enable,Avail,480.500,312.700,480.500,312.700,ON,Avail,Compl,Enable,76,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
733,Incmpl,Enable,OFF,OFF,1337,1023.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.059,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
734,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,249,ON,13.750,15,0.106,2367,21,21
735,-3,OFF,0,4.688,5.570,OFF,0,0,67,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.680,0.740,54.145
736,54.469,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,42.938,0.507,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0
737,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.996,OFF,OFF,0.684,ON,1.250,16.078,18,0,0.801,0.801,2.383,0.801,0.918,2.031
738,47.843,0,16.078,23,0.004,0.051,OFF,ECT 5th,NA,OFF,97.834,97.966,13.333,0,Not Avl,0,0,0,0,ON,ON,0,0,1
739,0,14.122,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,36.875,37.500,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
740,OFF,ON,ON,1.005,0.999,0,0,3.303,3.293,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
741,Incmpl,Enable,Avail,480.500,312.700,480.500,312.700,ON,Avail,Compl,Enable,76,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
742,Incmpl,Enable,OFF,OFF,1337,1023.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.059,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
743,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,249,ON,13.750,15,0.106,2367,21,21
744,-3,OFF,0,4.688,5.570,OFF,0,0,67,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.680,0.740,54.145
745,54.469,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,42.938,0.507,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0
746,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.996,OFF,OFF,0.684,ON,1.250,16.078,18,0,0.801,0.801,2.383,0.801,0.918,2.031
747,47.843,0,16.078,23,0.004,0.051,OFF,ECT 5th,NA,OFF,97.834,97.966,13.333,0,Not Avl,0,0,0,0,ON,ON,0,0,1
748,0,14.122,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,36.875,37.500,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
749,OFF,ON,ON,1.005,0.999,0,0,3.303,3.293,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
750,Incmpl,Enable,Avail,480.500,312.700,480.500,312.700,ON,Avail,Compl,Enable,76,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
751,Incmpl,Enable,OFF,OFF,1337,1023.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.059,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
752,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,249,ON,13.750,15,0.106,2367,21,21
753,-3,OFF,0,4.688,5.570,OFF,0,0,67,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.680,0.740,54.145
754,54.469,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,42.938,0.507,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0
755,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.996,OFF,OFF,0.684,ON,1.250,16.078,18,0,0.801,0.801,2.383,0.801,0.918,2.031
756,47.843,0,16.078,23,0.004,0.051,OFF,ECT 5th,NA,OFF,97.834,97.966,13.333,0,Not Avl,0,0,0,0,ON,ON,0,0,1
757,0,14.122,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,36.875,37.500,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
758,OFF,ON,ON,1.005,0.999,0,0,3.303,3.293,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
759,Incmpl,Enable,Avail,480.500,312.700,480.500,312.700,ON,Avail,Compl,Enable,76,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
760,Incmpl,Enable,OFF,OFF,1337,1023.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.059,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
761,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,249,ON,13.750,15,0.106,2367,21,21
762,-3,OFF,0,4.688,5.570,OFF,0,0,67,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.680,0.740,54.145
763,54.469,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,42.938,0.507,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0
764,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.996,OFF,OFF,0.684,ON,1.250,16.078,18,0,0.801,0.801,2.383,0.801,0.918,2.031
765,47.843,0,16.078,23,0.004,0.051,OFF,ECT 5th,NA,OFF,97.834,97.966,13.333,0,Not Avl,0,0,0,0,ON,ON,0,0,1
766,0,14.122,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,36.875,37.500,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
767,OFF,ON,ON,1.005,0.999,0,0,3.303,3.293,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
768,Incmpl,Enable,Avail,480.500,312.700,480.500,312.700,ON,Avail,Compl,Enable,76,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
769,Incmpl,Enable,OFF,OFF,1337,1023.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.059,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
770,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,249,ON,13.750,15,0.106,2367,21,21
771,-3,OFF,0,4.688,5.570,OFF,0,0,67,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.680,0.740,54.145
772,54.469,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,42.938,0.507,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0
773,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.996,OFF,OFF,0.684,ON,1.250,16.078,18,0,0.801,0.801,2.383,0.801,0.918,2.031
774,47.843,0,16.078,23,0.004,0.051,OFF,ECT 5th,NA,OFF,97.834,97.966,13.333,0,Not Avl,0,0,0,0,ON,ON,0,0,1
775,0,14.122,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,36.875,37.500,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
776,OFF,ON,ON,1.005,0.999,0,0,3.303,3.293,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
777,Incmpl,Enable,Avail,480.500,312.700,480.500,312.700,ON,Avail,Compl,Enable,76,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
778,Incmpl,Enable,OFF,OFF,1337,1023.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.059,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
779,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,249,ON,13.750,15,0.106,2367,21,21
780,-3,OFF,0,4.688,5.570,OFF,0,0,67,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.680,0.740,54.145
781,54.469,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,42.938,0.507,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0
782,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.996,OFF,OFF,0.684,ON,1.250,16.078,18,0,0.801,0.801,2.383,0.801,0.918,2.031
783,47.843,0,16.078,23,0.004,0.051,OFF,ECT 5th,NA,OFF,97.834,97.966,13.333,0,Not Avl,0,0,0,0,ON,ON,0,0,1
784,0,14.122,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,36.875,37.500,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
785,OFF,ON,ON,1.005,0.999,0,0,3.303,3.293,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
786,Incmpl,Enable,Avail,480.500,312.700,480.500,312.700,ON,Avail,Compl,Enable,76,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
787,Incmpl,Enable,OFF,OFF,1337,1023.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.059,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
788,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,249,ON,13.750,15,0.106,2367,21,21
789,-3,OFF,0,4.688,5.570,OFF,0,0,67,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.680,0.740,54.145
790,54.469,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,42.938,0.507,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0
791,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.996,OFF,OFF,0.684,ON,1.250,16.078,18,0,0.801,0.801,2.383,0.801,0.918,2.031
792,47.843,0,16.078,23,0.004,0.051,OFF,ECT 5th,NA,OFF,97.834,97.966,13.333,0,Not Avl,0,0,0,0,ON,ON,0,0,1
793,0,14.122,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,36.875,37.500,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
794,OFF,ON,ON,1.005,0.999,0,0,3.303,3.293,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
795,Incmpl,Enable,Avail,480.500,312.700,480.500,312.700,ON,Avail,Compl,Enable,76,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
796,Incmpl,Enable,OFF,OFF,1337,1023.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.059,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
797,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,249,ON,13.750,15,0.106,2367,21,21
798,-3,OFF,0,4.688,5.570,OFF,0,0,67,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.680,0.740,54.145
799,54.469,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,42.938,0.507,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0
800,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.996,OFF,OFF,0.684,ON,1.250,16.078,18,0,0.801,0.801,2.383,0.801,0.918,2.031
801,47.843,0,16.078,23,0.004,0.051,OFF,ECT 5th,NA,OFF,97.834,97.966,13.333,0,Not Avl,0,0,0,0,ON,ON,0,0,1
802,0,14.122,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,36.875,37.500,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
803,OFF,ON,ON,1.005,0.999,0,0,3.303,3.293,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
804,Incmpl,Enable,Avail,480.500,312.700,480.500,312.700,ON,Avail,Compl,Enable,76,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
805,Incmpl,Enable,OFF,OFF,1337,1023.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.059,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
806,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,249,ON,13.750,15,0.106,2367,21,21
807,-3,OFF,0,4.688,5.570,OFF,0,0,67,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.680,0.740,54.145
808,54.469,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,42.938,0.507,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0
809,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.996,OFF,OFF,0.684,ON,1.250,16.078,18,0,0.801,0.801,2.383,0.801,0.918,2.031
810,47.843,0,16.078,23,0.004,0.051,OFF,ECT 5th,NA,OFF,97.834,97.966,13.333,0,Not Avl,0,0,0,0,ON,ON,0,0,1
811,0,14.122,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,36.875,37.500,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
812,OFF,ON,ON,1.005,0.999,0,0,3.303,3.293,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
813,Incmpl,Enable,Avail,480.500,312.700,480.500,312.700,ON,Avail,Compl,Enable,76,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
814,Incmpl,Enable,OFF,OFF,1337,1023.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.059,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
815,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,249,ON,13.750,15,0.106,2367,21,21
816,-3,OFF,0,4.688,5.570,OFF,0,0,67,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.680,0.740,54.145
817,54.469,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,42.938,0.507,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0
818,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.996,OFF,OFF,0.684,ON,1.250,16.078,18,0,0.801,0.801,2.383,0.801,0.918,2.031
819,47.843,0,16.078,23,0.004,0.051,OFF,ECT 5th,NA,OFF,97.834,97.966,13.333,0,Not Avl,0,0,0,0,ON,ON,0,0,1
820,0,14.122,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,36.875,37.500,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
821,OFF,ON,ON,1.005,0.999,0,0,3.303,3.293,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
822,Incmpl,Enable,Avail,480.500,312.700,480.500,312.700,ON,Avail,Compl,Enable,76,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
823,Incmpl,Enable,OFF,OFF,1337,1023.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.059,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
824,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,249,ON,13.750,15,0.106,2367,21,21
825,-3,OFF,0,4.688,5.570,OFF,0,0,67,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.680,0.740,54.145
826,54.469,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,42.938,0.507,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0
827,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.996,OFF,OFF,0.684,ON,1.250,16.078,18,0,0.801,0.801,2.383,0.801,0.918,2.031
828,47.843,0,16.078,23,0.004,0.051,OFF,ECT 5th,NA,OFF,97.834,97.966,13.333,0,Not Avl,0,0,0,0,ON,ON,0,0,1
829,0,14.122,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,36.875,37.500,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
830,OFF,ON,ON,1.005,0.999,0,0,3.303,3.293,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
831,Incmpl,Enable,Avail,480.500,312.700,480.500,312.700,ON,Avail,Compl,Enable,76,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
832,Incmpl,Enable,OFF,OFF,1337,1023.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.059,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
833,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,249,ON,13.750,15,0.106,2367,21,21
834,-3,OFF,0,4.688,5.570,OFF,0,0,67,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.680,0.740,54.145
835,54.469,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,42.938,0.507,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0
836,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.996,OFF,OFF,0.684,ON,1.250,16.078,18,0,0.801,0.801,2.383,0.801,0.918,2.031
837,47.843,0,16.078,23,0.004,0.051,OFF,ECT 5th,NA,OFF,97.834,97.966,13.333,0,Not Avl,0,0,0,0,ON,ON,0,0,1
838,0,14.122,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,36.875,37.500,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
