Num,1. # Codes(Include History) (ACIS VSV),2. +BM Voltage (ACT VSV),3. 2nd Air Monitor (Actuator Power Supply),4. 2nd Air Monitor (AF Lambda B1S1),5. 2nd Air Monitor CMPL (AF Lambda B2S1),6. 2nd Air Monitor ENA (AFS Current B1S1),7. 4WD Switch (AFS Current B2S1),8. A/C Monitor (AFS Voltage B1S1),9. A/C Monitor (AFS Voltage B2S1),10. A/C Monitor CMPL (All Cylinders Misfire Count),11. A/C Monitor ENA (Atmosphere Pressure),12. A/C Signal (Av Engine Speed of All Cyl),13. A/F Heater Duty B1S1 (Battery Voltage),14. A/F Heater Duty B2S1 (Calculate Load),15. A/T Oil Temperature 1 (Cancel Switch),16. A/T Oil Temperature 2 (Cat OT MF F/C Cylinder#1),17. Accel Fully Close Learn #1 (Cat OT MF F/C Cylinder#2),18. Accel Fully Close Learn #2 (Cat OT MF F/C Cylinder#3),19. Accel Sens. No.1 Volt % (Cat OT MF F/C Cylinder#4),20. Accel Sens. No.2 Volt % (Cat OT MF F/C Cylinder#5),21. Accel Sensor Out No.1 (Cat OT MF F/C Cylinder#6),22. Accel Sensor Out No.2 (Cat OT MF F/C History),23. Accelerator Idle Position (Catalyst Monitor),24. Accelerator Position (Catalyst Monitor)
1928,OFF,ON,ON,1.000,1.004,-0.035,0,3.239,3.298,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1929,Incmpl,Enable,Avail,481.500,318.300,481.500,318.300,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1930,Incmpl,Enable,OFF,OFF,1177,1035.750,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.451,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1931,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,160,ON,13.750,15,0.107,2381,20,21
1932,-3,OFF,0,4.688,5.670,OFF,0,0,48,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.195,0.290,49.605
1933,48.957,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.286,0.378,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,0.781
1934,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.975,OFF,OFF,0.684,ON,1.016,16.078,15,0,0.801,0.801,2.383,0.801,0.918,2.031
1935,47.843,0,16.078,21,0.016,0.062,OFF,ECT 5th,NA,OFF,97.790,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1936,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,35.938,38.281,35,35.625,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1937,OFF,ON,ON,1.000,1.003,-0.035,0,3.239,3.293,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1938,Incmpl,Enable,Avail,481.400,318.300,481.400,318.300,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1939,Incmpl,Enable,OFF,OFF,1177,1030.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1940,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,183,ON,13.750,15,0.107,2388,20,21
1941,-3,OFF,0,4.688,5.680,OFF,0,0,61,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.952,0.938,0.195,0.310,49.605
1942,48.957,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.292,0.378,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,0.781
1943,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.975,OFF,OFF,0.684,ON,0.938,16.078,15,0,0.801,0.801,2.383,0.801,0.918,2.031
1944,47.843,0,16.078,21,0.012,0.062,OFF,ECT 5th,NA,OFF,97.834,97.944,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1945,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,35.938,38.281,35,35.625,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1946,OFF,ON,ON,0.999,0.999,-0.039,-0.012,3.235,3.274,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1947,Incmpl,Enable,Avail,481.400,318.300,481.400,318.300,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1948,Incmpl,Enable,OFF,OFF,1177,1036.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.451,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1949,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,205,ON,13.750,15,0.107,2388,20,21
1950,-3,OFF,0,4.688,5.680,OFF,0,0,61,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.175,0.310,48.957
1951,48.957,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.414,0.378,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,0.781
1952,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.973,OFF,OFF,0.684,ON,0.938,16.078,15,0,0.801,0.801,2.383,0.801,0.918,2.031
1953,47.843,0,16.078,21,0.012,0.062,OFF,ECT 5th,NA,OFF,97.790,97.680,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1954,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,35.938,38.281,35,35.625,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1955,OFF,ON,ON,1.002,1.002,-0.027,0,3.249,3.293,0,97,51199.219,13.867,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1956,Incmpl,Enable,Avail,481.400,318.300,481.400,318.300,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1957,Incmpl,Enable,OFF,OFF,1178,1032,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1958,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,230,ON,13.750,15,0.107,2381,20,21
1959,-3,OFF,0,4.688,5.700,OFF,0,0,50,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.195,0.330,49.605
1960,48.957,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.414,0.378,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,1.562
1961,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.973,OFF,OFF,0.684,ON,1.016,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031
1962,47.843,0,16.078,21,0.012,0.062,OFF,ECT 5th,NA,OFF,97.834,97.944,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1963,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,35.938,38.281,35,35.625,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1964,OFF,ON,ON,1.002,1.003,-0.027,0,3.249,3.298,0,97,51199.219,13.867,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1965,Incmpl,Enable,Avail,481.400,318.300,481.400,318.300,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1966,Incmpl,Enable,OFF,OFF,1178,1042,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1967,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,252,ON,13.750,15,0.106,2392,20,21
1968,-3,OFF,0,4.688,5.700,OFF,0,0,50,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.175,0.310,49.281
1969,48.633,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.652,0.378,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,1.562
1970,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.969,OFF,OFF,0.684,ON,0.938,16.078,14,0,0.801,0.801,2.383,0.801,0.918,2.031
1971,47.843,0,16.078,21,0.012,0.062,OFF,ECT 5th,NA,OFF,97.834,97.922,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1972,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,35.938,38.281,35,35.625,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1973,OFF,ON,ON,0.998,0.999,-0.039,-0.016,3.230,3.269,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1974,Incmpl,Enable,Avail,481.400,318.200,481.400,318.200,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1975,Incmpl,Enable,OFF,OFF,1179,1035,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1976,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,279,ON,13.750,15,0.106,2385,20,21
1977,-3,OFF,0,4.688,5.680,OFF,0,0,50,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.175,0.270,49.281
1978,48.633,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.414,0.378,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,1.562
1979,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.969,OFF,OFF,0.684,ON,0.938,16.078,16,0,0.801,0.801,2.383,0.801,0.918,2.031
1980,47.843,0,16.078,21,0.016,0.062,OFF,ECT 5th,NA,OFF,97.834,97.966,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1981,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,35.938,38.281,35,35.625,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1982,OFF,ON,ON,0.995,0.999,-0.055,-0.020,3.210,3.264,0,97,51199.219,13.847,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1983,Incmpl,Enable,Avail,481.400,318.200,481.400,318.200,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1984,Incmpl,Enable,OFF,OFF,1179,1039,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1985,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,304,ON,13.750,15,0.107,2396,20,21
1986,-3,OFF,0,4.688,5.700,OFF,0,0,70,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.175,0.270,49.281
1987,49.281,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.414,0.378,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,1.562
1988,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.968,OFF,OFF,0.684,ON,0.938,16.078,15,0,0.801,0.801,2.383,0.801,0.918,2.031
1989,47.843,0,16.078,21,0.016,0.062,OFF,ECT 5th,NA,OFF,97.834,97.922,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1990,0,14.111,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,43.750,38.281,35,35.625,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1991,OFF,ON,ON,0.997,0.997,-0.027,-0.012,3.225,3.259,0,97,51199.219,13.652,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1992,Incmpl,Enable,Avail,481.400,318.200,481.400,318.200,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1993,Incmpl,Enable,OFF,OFF,1180,1028,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.451,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1994,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16,325,ON,13.750,15,0.107,2436,20,21
1995,-3,OFF,0,4.688,5.640,OFF,0,0,70,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.947,0.928,0.175,0.270,49.605
1996,48.957,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.524,0.378,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,1.562
1997,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.972,OFF,OFF,0.684,ON,0.938,16.078,12,0,0.801,0.801,2.383,0.801,0.918,2.031
1998,47.843,0,16.078,21,0.016,0.062,OFF,ECT 5th,NA,OFF,97.834,97.944,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1999,0,14.121,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,49.219,38.281,35,35.625,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2000,OFF,ON,ON,0.993,0.991,-0.059,-0.043,3.200,3.225,0,97,51199.219,13.847,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2001,Incmpl,Enable,Avail,481.300,318.200,481.300,318.200,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2002,Incmpl,Enable,OFF,OFF,1180,1017,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.451,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
2003,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16,348,ON,13.750,15,0.107,2443,20,21
2004,-3,OFF,0,4.688,5.650,OFF,0,0,55,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.938,0.195,0.290,48.957
2005,48.633,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.420,0.378,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,0.781
2006,ON,OFF,950,0,OFF,OFF,OFF,ON,Gasoline,0.973,OFF,OFF,0.684,ON,0.859,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031
2007,47.843,0,16.078,21,0.012,0.062,OFF,ECT 5th,NA,OFF,97.790,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
2008,0,14.121,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,42.188,38.281,35,35.625,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2009,OFF,ON,ON,1.000,0.989,-0.031,-0.051,3.244,3.215,0,97,51199.219,13.847,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2010,Incmpl,Enable,Avail,481.300,318.200,481.300,318.200,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2011,Incmpl,Enable,OFF,OFF,1181,1003,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
2012,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,371,ON,13.750,15,0.108,2439,20,21
2013,-3,OFF,0,4.688,5.680,OFF,0,0,55,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.195,0.290,48.633
2014,48.633,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.304,0.378,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,0
2015,ON,OFF,950,0,OFF,OFF,OFF,ON,Gasoline,0.975,OFF,OFF,0.684,ON,0.938,16.078,14,0,0.801,0.801,2.383,0.801,0.918,2.031
2016,47.843,0,16.078,21,0.012,0.062,OFF,ECT 5th,NA,OFF,97.834,97.944,14.118,0,Not Avl,0,0,0,0,ON,ON,0,0,1
2017,0,14.128,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,39.062,38.281,35,35.625,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2018,OFF,ON,ON,1.002,0.993,-0.031,-0.035,3.244,3.239,0,97,51199.219,13.847,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2019,Incmpl,Enable,Avail,481.300,318.200,481.300,318.200,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2020,Incmpl,Enable,OFF,OFF,1181,1003,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
2021,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,389,ON,13.750,15,0.108,2443,20,21
2022,-3,OFF,0,4.688,5.640,OFF,0,0,56,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.195,0.270,49.605
2023,48.633,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.427,0.378,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,0
2024,ON,OFF,950,0,OFF,OFF,OFF,ON,Gasoline,0.973,OFF,OFF,0.684,ON,0.938,16.078,15,0,0.801,0.801,2.383,0.801,0.918,2.031
2025,47.843,0,16.078,21,0.012,0.062,OFF,ECT 5th,NA,OFF,97.834,97.944,14.118,0,Not Avl,0,0,0,0,ON,ON,0,0,1
2026,0,14.121,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,35,35.625,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2027,OFF,ON,ON,1.006,0.999,-0.016,-0.016,3.269,3.269,0,97,51199.219,13.847,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2028,Incmpl,Enable,Avail,481.300,318.200,481.300,318.200,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2029,Incmpl,Enable,OFF,OFF,1181,1010,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
2030,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,408,ON,13.750,15,0.108,2446,20,21
2031,-3,OFF,0,4.688,5.650,OFF,0,0,56,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.195,0.270,49.281
2032,48.633,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.665,0.378,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,0
2033,ON,OFF,950,0,OFF,OFF,OFF,ON,Gasoline,0.970,OFF,OFF,0.684,ON,0.938,16.078,15,0,0.801,0.801,2.383,0.801,0.918,2.031
2034,47.843,0,16.078,21,0.012,0.062,OFF,ECT 5th,NA,OFF,97.834,97.966,14.118,0,Not Avl,0,0,0,0,ON,ON,0,0,1
2035,0,14.130,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,35,35.625,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2036,OFF,ON,ON,1.002,1.002,-0.027,-0.004,3.249,3.288,0,97,51199.219,13.847,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2037,Incmpl,Enable,Avail,481.300,318.200,481.300,318.200,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2038,Incmpl,Enable,OFF,OFF,1182,1006.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
2039,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,427,ON,13.750,15,0.110,2454,20,21
2040,-3,OFF,0,4.688,5.650,OFF,0,0,56,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.195,0.250,48.957
2041,48.633,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.555,0.378,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,0.781
2042,ON,OFF,950,0,OFF,OFF,OFF,ON,Gasoline,0.968,OFF,OFF,0.684,ON,0.938,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031
2043,47.843,0,16.078,21,0.012,0.062,OFF,ECT 5th,NA,OFF,97.812,97.922,14.118,0,Not Avl,0,0,0,0,ON,ON,0,0,1
2044,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,35,35.625,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2045,OFF,ON,ON,1.003,1.005,-0.027,0,3.254,3.293,0,97,51199.219,13.847,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2046,Incmpl,Enable,Avail,481.200,318.100,481.200,318.100,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2047,Incmpl,Enable,OFF,OFF,1182,1014,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
2048,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,445,ON,13.750,15,0.110,2457,20,21
2049,-3,OFF,0,4.688,5.680,OFF,0,0,66,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.175,0.250,49.281
2050,48.633,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.555,0.378,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,2.344,0.781
2051,ON,OFF,950,0,OFF,OFF,OFF,ON,Gasoline,0.965,OFF,OFF,0.684,ON,0.938,16.078,14,0,0.801,0.801,2.383,0.801,0.918,2.031
2052,47.843,0,16.078,21,0.016,0.062,OFF,ECT 5th,NA,OFF,97.834,97.966,14.118,0,Not Avl,0,0,0,0,ON,ON,0,0,1
2053,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.156,35,35.625,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2054,OFF,ON,ON,0.998,1.001,-0.043,-0.012,3.225,3.274,0,97,51199.219,13.847,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2055,Incmpl,Enable,Avail,481.200,318.100,481.200,318.100,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2056,Incmpl,Enable,OFF,OFF,1182,1013.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,48.235,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
2057,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,463,ON,13.750,15,0.110,2450,20,21
2058,-3,OFF,0,4.688,5.670,OFF,0,0,66,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.175,0.250,49.281
2059,48.633,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.665,0.378,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,0.781
2060,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.964,OFF,OFF,0.684,ON,0.859,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031
2061,47.843,0,16.078,21,0.016,0.062,OFF,ECT 5th,NA,OFF,97.834,97.878,14.118,0,Not Avl,0,0,0,0,ON,ON,0,0,1
2062,0,14.137,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,35,35.625,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
2063,OFF,ON,ON,0.999,0.996,-0.039,-0.027,3.235,3.249,0,97,51199.219,13.847,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
2064,Incmpl,Enable,Avail,481.200,318.100,481.200,318.100,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
2065,Incmpl,Enable,OFF,OFF,1183,1011.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,48.235,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
2066,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,484,ON,13.750,15,0.111,2457,20,21
2067,-3,OFF,0,4.688,5.700,OFF,0,0,66,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.938,0.175,0.250,49.605
2068,48.633,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.665,0.378,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,0.781
2069,ON,OFF,950,0,OFF,OFF,OFF,ON,Gasoline,0.964,OFF,OFF,0.684,ON,0.938,16.078,12,0,0.801,0.801,2.383,0.801,0.918,2.031
2070,47.843,0,16.078,21,0.016,0.062,OFF,ECT 5th,NA,OFF,97.790,97.724,14.118,0,Not Avl,0,0,0,0,ON,ON,0,0,1
