Row,+BM Voltage [V],4WD Switch,A/T Oil Temperature 1 [degree C],A/T Oil Temperature 2 [degree C],Accel Fully Close Learn Count1 [deg],Accel Fully Close Learn Count2 [deg],Accel Sens. No.1 Volt % [%],Accel Sens. No.2 Volt % [%],Accel Sensor Out No.1 [V],Accel Sensor Out No.2 [V],Accelerator Idle Position,Accelerator Position [%],AF Lambda (Bank1 Sensor1),AF Lambda (Bank2 Sensor1),AFS Current (Bank1 Sensor1) [mA],AFS Current (Bank2 Sensor1) [mA],AFS Voltage (Bank1 Sensor1) [V],AFS Voltage (Bank2 Sensor1) [V],All Cylinders Misfire Count,Atmosphere Pressure [kPa],Av Engine Speed of All Cyl [rpm],Battery Voltage [V],Calculate Load [%],Catalyst Temp (Bank1 Sensor1) [degree C],Catalyst Temp B1S2 [degree C],Catalyst Temp (Bank2 Sensor1) [degree C],Catalyst Temp B2S2 [degree C],Closed Throttle Position Switch,Coolant Temp [degree C],Electrical Load Signal 1,Electrical Load Signal 2,Engine Speed [rpm],EVAP (Purge) VSV [%],EVAP Monitor,EVAP Monitor,EVAP Monitor CMPL,EVAP Monitor ENA,Evap Purge Flow [%],EVAP Purge VSV,EVAP System Vent Valve,FC TAU,Fuel Cut Condition,Fuel Pump Speed Control,Fuel Pump/Speed Status,Fuel System Monitor,Fuel System Monitor CMPL,Fuel System Monitor ENA,Fuel System Monitor Result,Fuel System Status Count1,Fuel System Status Count2,Heated Cat Monitor CMPL,Heated Cat Monitor ENA,Heated Catalyst Monitor,Heated Catalyst Monitor,Heater Monitor CMPL,Heater Monitor ENA,Idle Fuel Cut,IG OFF Elapsed Time [min],IGN Advance [deg],Ignition Trig. Count,Initial Intake Air Temp [degree C],Injection Volum (Cylinder1) [ml],Injector(Port) [us],Intake Air [degree C],Knock Correct Learn Value [degree CA],Knock Feedback Value [degree CA],Lock Up,Long FT (Bank1 Sensor1) [%],Long FT (Bank2 Sensor1) [%],MAF [gm/s],MIL,MIL on Run Distance [km],MISFIRE LOAD [g/rev],Misfire Margin [%],Misfire Monitor,Misfire Monitor CMPL,Misfire Monitor ENA,MISFIRE RPM [rpm],Neutral Position Switch Signal,O2 Heater B1S2,O2 Heater B2S2,O2 Heater Curr Val B1S2 [A],O2 Heater Curr Val B2S2 [A],O2S B1S2 [V],O2S B2S2 [V],O2S Impedance B1S2 [ohm],O2S Impedance B2S2 [ohm],O2S(Air/FuelS) Heater Monitor,O2S(Air/FuelS) Heater Monitor,O2S(Air/FuelS) Monitor,O2S(Air/FuelS) Monitor,O2S(Air/FuelS) Monitor CMPL,O2S(Air/FuelS) Monitor ENA,OBD Requirements,Open Side Malfunction,Power Steering Signal,Purge Cut VSV Duty [%],Purge Density Learn Value,Running Time from MIL ON [min],Shift Status,Shift Switch Status (2 Range),Shift Switch Status (3 Range),Shift Switch Status (D Range),Shift Switch Status (L Range),Shift Switch Status (R Range),Shift Switch Status(4 Range),Short FT (Bank1 Sensor1) [%],Short FT (Bank2 Sensor1) [%],SLT Solenoid Status,SLU Solenoid Status,SPD (NT) [rpm],SPD (SP2) [km/h],ST1,Target Air-Fuel Ratio,TC and TE1,TC Terminal,Throttle Fully Close Learn [V],Throttle Idle Position,Throttle Motor Current [A],Throttle Motor DUTY [%],Throttle Motor Duty (Close) [%],Throttle Motor Duty (Open) [%],Throttle Position Command [V],Throttle Position No.1 [V],Throttle Position No.2 [V],Throttle Require Position [V],Throttle Sens Open Pos Count1 [V],Throttle Sens Open Pos Count2 [V],Throttle Sensor Count2 Volt % [%],Throttle Sensor Position [%],Throttle Sensor Volt % [%],Time after DTC Cleared [min],TOTAL FT Count1,TOTAL FT Count2,Transfer L4,Transmission Type,Transmission Type2,Vacuum Pump,Vapor Pressure (Calculated) [kPa],Vapor Pressure Pump [kPa],Vehicle Load [%],Vehicle Speed [km/h],VN Turbo Type,VVT Aim Angle Count1 [%],VVT Aim Angle Count2 [%],VVT Change Angle Count1 [degree FR],VVT Change Angle Count2 [degree FR],VVT Control Status Count1,VVT Control Status Count2,VVT OCV Duty Count1 [%],VVT OCV Duty Count2 [%]
27,13.866,OFF,39.375,41.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.998,1.000,-0.020,0.004,3.259,3.308,0,98,51199.219,13.593,29.804,391.100,210,391.100,210,ON,77,OFF,OFF,693.750,32.549,Avail,Compl,Incmpl,Enable,7.996,OFF,OFF,OFF,OFF,ON,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,13.866,OFF,39.375,41.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.998,1.000,-0.020,0.004,3.259,3.308,0,98,51199.219,13.593,29.804,391.100,210,391.100,210,ON,77,OFF,OFF,693.750,32.549,Avail,Compl,Incmpl,Enable,7.996,OFF,OFF,OFF,OFF,ON,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,13.866,OFF,39.375,41.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.998,1.000,-0.020,0.004,3.259,3.308,0,98,51199.219,13.593,29.804,391.100,210,391.100,210,ON,77,OFF,OFF,693.750,32.549,Avail,Compl,Incmpl,Enable,7.996,OFF,OFF,OFF,OFF,ON,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,13.866,OFF,39.375,41.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.998,1.000,-0.020,0.004,3.259,3.308,0,98,51199.219,13.593,29.804,391.100,210,391.100,210,ON,77,OFF,OFF,693.750,32.549,Avail,Compl,Incmpl,Enable,7.996,OFF,OFF,OFF,OFF,ON,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,13.866,OFF,39.375,41.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.998,1.000,-0.020,0.004,3.259,3.308,0,98,51199.219,13.593,29.804,391.100,210,391.100,210,ON,77,OFF,OFF,693.750,32.549,Avail,Compl,Incmpl,Enable,7.996,OFF,OFF,OFF,OFF,ON,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,13.866,OFF,39.375,41.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.998,1.000,-0.020,0.004,3.259,3.308,0,98,51199.219,13.593,29.804,391.100,210,391.100,210,ON,77,OFF,OFF,693.750,32.549,Avail,Compl,Incmpl,Enable,7.996,OFF,OFF,OFF,OFF,ON,ON,Avail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,13.866,OFF,39.375,41.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.998,1.000,-0.020,0.004,3.259,3.308,0,98,51199.219,13.593,29.804,391.100,210,391.100,210,ON,77,OFF,OFF,693.750,32.549,Avail,Compl,Incmpl,Enable,7.996,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,13.866,OFF,39.375,41.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.998,1.000,-0.020,0.004,3.259,3.308,0,98,51199.219,13.593,29.804,391.100,210,391.100,210,ON,77,OFF,OFF,693.750,32.549,Avail,Compl,Incmpl,Enable,7.996,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,13.866,OFF,39.375,41.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.998,1.000,-0.020,0.004,3.259,3.308,0,98,51199.219,13.593,29.804,391.100,210,391.100,210,ON,77,OFF,OFF,693.750,32.549,Avail,Compl,Incmpl,Enable,7.996,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,13.866,OFF,39.375,41.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.998,1.000,-0.020,0.004,3.259,3.308,0,98,51199.219,13.593,29.804,391.100,210,391.100,210,ON,77,OFF,OFF,693.750,32.549,Avail,Compl,Incmpl,Enable,7.996,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,13.866,OFF,39.375,41.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.998,1.000,-0.020,0.004,3.259,3.308,0,98,51199.219,13.593,29.804,391.100,210,391.100,210,ON,77,OFF,OFF,693.750,32.549,Avail,Compl,Incmpl,Enable,7.996,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,13.866,OFF,39.375,41.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.998,1.000,-0.020,0.004,3.259,3.308,0,98,51199.219,13.593,29.804,391.100,210,391.100,210,ON,77,OFF,OFF,693.750,32.549,Avail,Compl,Incmpl,Enable,7.996,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,13.866,OFF,39.375,41.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.998,1.000,-0.020,0.004,3.259,3.308,0,98,51199.219,13.593,29.804,391.100,210,391.100,210,ON,77,OFF,OFF,693.750,32.549,Avail,Compl,Incmpl,Enable,7.996,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,13.866,OFF,39.375,41.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.998,1.000,-0.020,0.004,3.259,3.308,0,98,51199.219,13.593,29.804,391.100,210,391.100,210,ON,77,OFF,OFF,693.750,32.549,Avail,Compl,Incmpl,Enable,7.996,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,13.866,OFF,39.375,41.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.998,1.000,-0.020,0.004,3.259,3.308,0,98,51199.219,13.593,29.804,391.100,210,391.100,210,ON,77,OFF,OFF,693.750,32.549,Avail,Compl,Incmpl,Enable,7.996,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,13.866,OFF,39.375,41.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.998,1.000,-0.020,0.004,3.259,3.308,0,98,51199.219,13.593,29.804,391.100,210,391.100,210,ON,77,OFF,OFF,693.750,32.549,Avail,Compl,Incmpl,Enable,7.996,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,13.866,OFF,39.375,41.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.998,1.000,-0.020,0.004,3.259,3.308,0,98,51199.219,13.593,29.804,391.100,210,391.100,210,ON,77,OFF,OFF,693.750,32.549,Avail,Compl,Incmpl,Enable,7.996,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,13.866,OFF,39.375,41.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.998,1.000,-0.020,0.004,3.259,3.308,0,98,51199.219,13.593,29.804,391.100,210,391.100,210,ON,77,OFF,OFF,693.750,32.549,Avail,Compl,Incmpl,Enable,7.996,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,13.866,OFF,39.375,41.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.998,1.000,-0.020,0.004,3.259,3.308,0,98,51199.219,13.593,29.804,391.100,210,391.100,210,ON,77,OFF,OFF,693.750,32.549,Avail,Compl,Incmpl,Enable,7.996,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,13.866,OFF,39.375,41.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.998,1.000,-0.020,0.004,3.259,3.308,0,98,51199.219,13.593,29.804,391.100,210,391.100,210,ON,77,OFF,OFF,693.750,32.549,Avail,Compl,Incmpl,Enable,7.996,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,13.866,OFF,39.375,41.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.998,1.000,-0.020,0.004,3.259,3.308,0,98,51199.219,13.593,29.804,391.100,210,391.100,210,ON,77,OFF,OFF,693.750,32.549,Avail,Compl,Incmpl,Enable,7.996,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,13.866,OFF,39.375,41.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.998,1.000,-0.020,0.004,3.259,3.308,0,98,51199.219,13.593,29.804,391.100,210,391.100,210,ON,77,OFF,OFF,693.750,32.549,Avail,Compl,Incmpl,Enable,7.996,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16,73,7.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,13.866,OFF,39.375,41.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.998,1.000,-0.020,0.004,3.259,3.308,0,98,51199.219,13.593,29.804,391.100,210,391.100,210,ON,77,OFF,OFF,693.750,32.549,Avail,Compl,Incmpl,Enable,7.996,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16,73,7.500,0.110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,13.866,OFF,39.375,41.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.998,1.000,-0.020,0.004,3.259,3.308,0,98,51199.219,13.593,29.804,391.100,210,391.100,210,ON,77,OFF,OFF,693.750,32.549,Avail,Compl,Incmpl,Enable,7.996,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16,73,7.500,0.110,2479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,13.866,OFF,39.375,41.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.998,1.000,-0.020,0.004,3.259,3.308,0,98,51199.219,13.593,29.804,391.100,210,391.100,210,ON,77,OFF,OFF,693.750,32.549,Avail,Compl,Incmpl,Enable,7.996,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16,73,7.500,0.110,2479,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,13.866,OFF,39.375,41.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.998,1.000,-0.020,0.004,3.259,3.308,0,98,51199.219,13.593,29.804,391.100,210,391.100,210,ON,77,OFF,OFF,693.750,32.549,Avail,Compl,Incmpl,Enable,7.996,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16,73,7.500,0.110,2479,2,21.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,13.866,OFF,39.375,41.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.998,1.000,-0.020,0.004,3.259,3.308,0,98,51199.219,13.593,29.804,391.100,210,391.100,210,ON,77,OFF,OFF,693.750,32.549,Avail,Compl,Incmpl,Enable,7.996,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16,73,7.500,0.110,2479,2,21.875,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,13.866,OFF,39.375,41.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.998,1.000,-0.020,0.004,3.259,3.308,0,98,51199.219,13.593,29.804,391.100,210,391.100,210,ON,77,OFF,OFF,693.750,32.549,Avail,Compl,Incmpl,Enable,7.996,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16,73,7.500,0.110,2479,2,21.875,-3,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,13.866,OFF,39.375,41.250,19.531,39.551,15.686,31.765,0.781,1.582,ON,0,0.998,1.000,-0.020,0.004,3.259,3.308,0,98,51199.219,13.593,29.804,391.100,210,391.100,210,ON,77,OFF,OFF,693.750,32.549,Avail,Compl,Incmpl,Enable,7.996,OFF,OFF,OFF,OFF,ON,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16,73,7.500,0.110,2479,2,21.875,-3,OFF,2.344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
