Row,ABS Solenoid (SFLH),ABS Solenoid (SFLR),ABS Solenoid (SFRH),ABS Solenoid (SFRR),ABS Solenoid (SRLH),ABS Solenoid (SRLR),ABS Solenoid (SRRH),ABS Solenoid (SRRR),ABS Warning Light,Accelerator Opening Angle% [%],Auto LSD Indicator Light,Automatic Disconnect Diff Switch,BA Ctrl Status,Brake Warning Light,Buzzer,Deceleration Open,Deceleration Sensor [m/s^2],Deceleration Sensor2 [m/s^2],ECB Motor Relay,EFI Communication Invalid,EFI Communication Open,Engine Revolutions [rpm],Fail Safe Motor Relay,FL Speed Open,FL Speed Sensor Voltage Open,FL Wheel ABS Ctrl Status,FL Wheel Acceleration [m/s^2],FL Wheel Direction,FL Wheel Speed [km/h],FL Wheel VSC Ctrl Status,Forward and Rearward G [m/s^2],FR Speed Open,FR Speed Sensor Voltage Open,FR Wheel ABS Ctrl Status,FR Wheel Acceleration [m/s^2],FR Wheel Direction,FR Wheel Speed [km/h],FR Wheel VSC Ctrl Status,Gear Position,IG Voltage Value Decreased,IG Voltage Value Increased,IG1 Voltage Value [V],Inspection Mode,L4 Switch,Lateral G [m/s^2],M/C Pressure Sensor Noise,Main Idle Switch/System Start,Master Cylinder Open,Master Cylinder Sensor [V],MT Voltage Value [V],Number of DTC,Number of IG ON(Inspection),Parking Brake Switch,Real Engine Torque [Nm],Rear Diff Lock Switch,RL Speed Open,RL Speed Sensor Voltage Open,RL Wheel ABS Ctrl Status,RL Wheel Acceleration [m/s^2],RL Wheel Direction,RL Wheel EBD Ctrl Status,RL Wheel Speed [km/h],RL Wheel VSC Ctrl Status,RR Speed Open,RR Speed Sensor Voltage Open,RR Wheel ABS Ctrl Status,RR Wheel Acceleration [m/s^2],RR Wheel Direction,RR Wheel EBD Ctrl Status,RR Wheel Speed [km/h],RR Wheel VSC Ctrl Status,Shift Information,Shift Lever Position,Slip Indicator Light,Solenoid Relay,Steering Angle Sensor [deg],Steering Angle Value [deg],Steering Open,Stop Light Switch,TR(A)C/VSC Solenoid(SM1),TR(A)C/VSC Solenoid(SM2),TRC(TRAC)Brake Ctrl Status,TRC(TRAC)Ctrl Status,TRC(TRAC)Engine/EV Ctrl Status,TRC/VSC Off Mode,Vehicle Speed [km/h],Yaw Rate Open,Yaw Rate Sensor [degree/s],Yaw Rate Sensor Voltage Open,Yaw Rate Sensor2 [degree/s],Yaw Rate Value [degree/s],Zero Point of Decele [m/s^2],Zero Point of Decele2 [m/s^2],Zero Point of M/C [MPa],Zero Point of Steering Angle [deg],Zero Point of Yaw Rate [deg],Zero Point of Yaw Rate2 [degree/s]
115,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.000,OFF,Normal,Normal,785,ON,Normal,Normal,OFF,0,Forward,0,OFF,0,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.804,Other,OFF,0,Normal,ON,Normal,0.490,0,0,255,ON,-11.969,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,OFF,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
116,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,-0.143,0.000,OFF,Normal,Normal,788,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,0.490,0,0,255,ON,-12.219,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,OFF,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
117,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,-0.143,0.143,OFF,Normal,Normal,793,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.804,Other,OFF,0,Normal,ON,Normal,0.490,0,0,255,ON,-12.312,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,OFF,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
118,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.143,OFF,Normal,Normal,807,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,0.490,0,0,255,ON,-12.438,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,OFF,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
119,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.000,OFF,Normal,Normal,817,ON,Normal,Normal,OFF,0,Forward,0,OFF,0,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,0.490,0,0,255,ON,-12.938,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,OFF,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
120,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.143,OFF,Normal,Normal,805,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,0.490,0,0,255,ON,-13.844,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,OFF,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
121,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.143,OFF,Normal,Normal,794,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,0.490,0,0,255,ON,-13.812,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,OFF,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
122,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.000,OFF,Normal,Normal,781,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.804,Other,OFF,0,Normal,ON,Normal,0.490,0,0,255,ON,-13.219,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,OFF,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
123,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.000,OFF,Normal,Normal,769,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,0.490,0,0,255,ON,-12.656,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,OFF,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
124,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.000,OFF,Normal,Normal,757,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,0.490,0,0,255,ON,-12.438,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,OFF,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
125,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.143,OFF,Normal,Normal,756,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,0.490,0,0,255,ON,-11.656,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,OFF,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
126,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.143,OFF,Normal,Normal,745,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,0.490,0,0,255,ON,-11.062,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,OFF,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
127,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.000,OFF,Normal,Normal,729,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,0.490,0,0,255,ON,-10.656,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,OFF,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
128,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,0,OFF,OFF,OFF,ON,OFF,Normal,0.000,0.143,OFF,Normal,Normal,722,ON,Normal,Normal,OFF,0,Forward,0,OFF,-0.196,Normal,Normal,OFF,0,Forward,0,OFF,"P,N",Normal,Normal,13.725,Other,OFF,0,Normal,ON,Normal,0.490,0,0,255,ON,-9.438,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,Normal,Normal,OFF,0,Forward,OFF,0,OFF,OFF,"P,N",OFF,ON,22.500,22.500,Normal,OFF,OFF,OFF,OFF,OFF,OFF,Normal,0,Normal,0,Normal,0,0,0,0,0,0,0,0
